ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesAmount
594,20240204,20240216,20240211,15558,1,564.99
477,20240204,20240216,20240211,15558,1,4.99
478,20240204,20240216,20240211,15558,1,9.99
357,20240204,20240216,20240211,11885,4,2319.99
480,20240204,20240216,20240211,11885,4,2.29
353,20240204,20240216,20240211,11529,1,2319.99
485,20240204,20240216,20240211,11529,1,21.98
478,20240204,20240216,20240211,11529,1,9.99
225,20240204,20240216,20240211,11529,1,8.99
477,20240204,20240216,20240211,11529,1,4.99
569,20240204,20240216,20240211,25752,7,742.35
479,20240204,20240216,20240211,25752,7,8.99
477,20240204,20240216,20240211,25752,7,4.99
561,20240204,20240216,20240211,28719,9,2384.07
591,20240204,20240216,20240211,11947,9,564.99
535,20240204,20240216,20240211,11947,9,24.99
528,20240204,20240216,20240211,11947,9,4.99
217,20240204,20240216,20240211,11947,9,34.99
353,20240204,20240216,20240211,11055,9,2319.99
537,20240204,20240216,20240211,11055,9,35.00
528,20240204,20240216,20240211,11055,9,4.99
217,20240204,20240216,20240211,11055,9,34.99
564,20240204,20240216,20240211,24522,4,2384.07
472,20240204,20240216,20240211,24522,4,63.50
214,20240204,20240216,20240211,24522,4,34.99
562,20240204,20240216,20240211,24528,4,2384.07
541,20240204,20240216,20240211,24528,4,28.99
530,20240204,20240216,20240211,24528,4,4.99
480,20240204,20240216,20240211,24528,4,2.29
563,20240204,20240216,20240211,24529,4,2384.07
479,20240204,20240216,20240211,24529,4,8.99
477,20240204,20240216,20240211,24529,4,4.99
584,20240204,20240216,20240211,21609,4,539.99
477,20240204,20240216,20240211,21609,4,4.99
479,20240204,20240216,20240211,21609,4,8.99
604,20240204,20240216,20240211,21059,7,539.99
479,20240204,20240216,20240211,21059,7,8.99
477,20240204,20240216,20240211,21059,7,4.99
490,20240204,20240216,20240211,21059,7,53.99
225,20240204,20240216,20240211,21059,7,8.99
604,20240204,20240216,20240211,21041,7,539.99
538,20240204,20240216,20240211,21041,7,21.49
529,20240204,20240216,20240211,21041,7,3.99
463,20240204,20240216,20240211,21041,7,24.49
378,20240205,20240217,20240212,18484,9,2443.35
529,20240205,20240217,20240212,18484,9,3.99
540,20240205,20240217,20240212,18484,9,32.60
222,20240205,20240217,20240212,18484,9,34.99
372,20240205,20240217,20240212,18249,9,2443.35
477,20240205,20240217,20240212,18249,9,4.99
479,20240205,20240217,20240212,18249,9,8.99
225,20240205,20240217,20240212,18249,9,8.99
374,20240205,20240217,20240212,18288,9,2443.35
529,20240205,20240217,20240212,18288,9,3.99
540,20240205,20240217,20240212,18288,9,32.60
217,20240205,20240217,20240212,18288,9,34.99
579,20240205,20240217,20240212,14051,9,1214.85
479,20240205,20240217,20240212,14051,9,8.99
477,20240205,20240217,20240212,14051,9,4.99
481,20240205,20240217,20240212,14051,9,8.99
361,20240205,20240217,20240212,11494,10,2294.99
214,20240205,20240217,20240212,11494,10,34.99
225,20240205,20240217,20240212,12091,1,8.99
484,20240205,20240217,20240212,28604,1,7.95
535,20240205,20240217,20240212,13158,9,24.99
528,20240205,20240217,20240212,13158,9,4.99
217,20240205,20240217,20240212,13158,9,34.99
535,20240205,20240217,20240212,11146,9,24.99
528,20240205,20240217,20240212,11146,9,4.99
477,20240205,20240217,20240212,11146,9,4.99
478,20240205,20240217,20240212,11146,9,9.99
225,20240205,20240217,20240212,11146,9,8.99
539,20240205,20240217,20240212,17284,9,24.99
529,20240205,20240217,20240212,17284,9,3.99
480,20240205,20240217,20240212,17284,9,2.29
536,20240205,20240217,20240212,21391,9,29.99
485,20240205,20240217,20240212,22839,9,21.98
478,20240205,20240217,20240212,22839,9,9.99
477,20240205,20240217,20240212,22839,9,4.99
480,20240205,20240217,20240212,22839,9,2.29
537,20240205,20240217,20240212,22848,9,35.00
528,20240205,20240217,20240212,22848,9,4.99
528,20240205,20240217,20240212,26032,9,4.99
480,20240205,20240217,20240212,26032,9,2.29
237,20240205,20240217,20240212,14317,9,49.99
541,20240205,20240217,20240212,19584,9,28.99
530,20240205,20240217,20240212,19584,9,4.99
487,20240205,20240217,20240212,19584,9,54.99
583,20240205,20240217,20240212,17096,8,1700.99
581,20240205,20240217,20240212,17107,8,1700.99
222,20240205,20240217,20240212,17107,8,34.99
599,20240205,20240217,20240212,14951,8,539.99
214,20240205,20240217,20240212,14951,8,34.99
593,20240205,20240217,20240212,17715,10,564.99
222,20240205,20240217,20240212,17715,10,34.99
231,20240205,20240217,20240212,17715,10,49.99
529,20240205,20240217,20240212,11198,4,3.99
217,20240205,20240217,20240212,11198,4,34.99
463,20240205,20240217,20240212,11198,4,24.49
530,20240205,20240217,20240212,11212,6,4.99
541,20240205,20240217,20240212,26807,4,28.99
530,20240205,20240217,20240212,26807,4,4.99
214,20240205,20240217,20240212,26807,4,34.99
528,20240205,20240217,20240212,25839,4,4.99
535,20240205,20240217,20240212,25839,4,24.99
478,20240205,20240217,20240212,25839,4,9.99
477,20240205,20240217,20240212,25839,4,4.99
491,20240205,20240217,20240212,25839,4,53.99
225,20240205,20240217,20240212,25839,4,8.99
540,20240205,20240217,20240212,11724,6,32.60
529,20240205,20240217,20240212,11724,6,3.99
217,20240205,20240217,20240212,11724,6,34.99
536,20240205,20240217,20240212,22980,4,29.99
478,20240205,20240217,20240212,12202,6,9.99
477,20240205,20240217,20240212,12202,6,4.99
217,20240205,20240217,20240212,12202,6,34.99
477,20240205,20240217,20240212,25335,6,4.99
487,20240205,20240217,20240212,25335,6,54.99
477,20240205,20240217,20240212,18095,4,4.99
488,20240205,20240217,20240212,18095,4,53.99
528,20240205,20240217,20240212,21412,6,4.99
487,20240205,20240217,20240212,21412,6,54.99
528,20240205,20240217,20240212,15443,8,4.99
480,20240205,20240217,20240212,15443,8,2.29
541,20240205,20240217,20240212,11566,7,28.99
530,20240205,20240217,20240212,11566,7,4.99
480,20240205,20240217,20240212,11566,7,2.29
486,20240205,20240217,20240212,11566,7,159.00
541,20240205,20240217,20240212,14208,10,28.99
530,20240205,20240217,20240212,14208,10,4.99
467,20240205,20240217,20240212,14208,10,24.49
477,20240205,20240217,20240212,21868,8,4.99
541,20240205,20240217,20240212,29428,8,28.99
530,20240205,20240217,20240212,29428,8,4.99
477,20240205,20240217,20240212,29428,8,4.99
479,20240205,20240217,20240212,29428,8,8.99
541,20240205,20240217,20240212,28409,8,28.99
528,20240205,20240217,20240212,11260,4,4.99
537,20240205,20240217,20240212,11260,4,35.00
480,20240205,20240217,20240212,11260,4,2.29
225,20240205,20240217,20240212,12327,8,8.99
217,20240205,20240217,20240212,11438,8,34.99
477,20240205,20240217,20240212,11350,10,4.99
479,20240205,20240217,20240212,11350,10,8.99
465,20240205,20240217,20240212,11350,10,24.49
588,20240205,20240217,20240212,13882,4,769.49
536,20240205,20240217,20240212,13882,4,29.99
528,20240205,20240217,20240212,13882,4,4.99
222,20240205,20240217,20240212,13882,4,34.99
361,20240205,20240217,20240212,11324,4,2294.99
485,20240205,20240217,20240212,11324,4,21.98
237,20240205,20240217,20240212,11324,4,49.99
355,20240205,20240217,20240212,11678,1,2319.99
480,20240205,20240217,20240212,11678,1,2.29
361,20240205,20240217,20240212,11189,1,2294.99
528,20240205,20240217,20240212,11189,1,4.99
537,20240205,20240217,20240212,11189,1,35.00
485,20240205,20240217,20240212,11189,1,21.98
482,20240205,20240217,20240212,11189,1,8.99
363,20240205,20240217,20240212,11216,1,2294.99
537,20240205,20240217,20240212,11216,1,35.00
528,20240205,20240217,20240212,11216,1,4.99
214,20240205,20240217,20240212,11216,1,34.99
606,20240205,20240217,20240212,20152,9,539.99
463,20240205,20240217,20240212,20152,9,24.49
575,20240205,20240217,20240212,28535,9,2384.07
477,20240205,20240217,20240212,28535,9,4.99
479,20240205,20240217,20240212,28535,9,8.99
222,20240205,20240217,20240212,28535,9,34.99
575,20240205,20240217,20240212,24669,4,2384.07
214,20240205,20240217,20240212,24669,4,34.99
605,20240205,20240217,20240212,21602,1,539.99
479,20240205,20240217,20240212,21602,1,8.99
584,20240205,20240217,20240212,21021,7,539.99
538,20240205,20240217,20240212,21021,7,21.49
529,20240205,20240217,20240212,21021,7,3.99
472,20240205,20240217,20240212,21021,7,63.50
372,20240205,20240217,20240212,18302,9,2443.35
484,20240205,20240217,20240212,18302,9,7.95
359,20240206,20240218,20240213,11480,7,2294.99
477,20240206,20240218,20240213,11480,7,4.99
478,20240206,20240218,20240213,11480,7,9.99
225,20240206,20240218,20240213,13668,9,8.99
475,20240206,20240218,20240213,13668,9,69.99
237,20240206,20240218,20240213,14053,9,49.99
225,20240206,20240218,20240213,14053,9,8.99
480,20240206,20240218,20240213,19087,9,2.29
484,20240206,20240218,20240213,19087,9,7.95
489,20240206,20240218,20240213,28333,4,53.99
539,20240206,20240218,20240213,28971,1,24.99
480,20240206,20240218,20240213,28971,1,2.29
480,20240206,20240218,20240213,11284,4,2.29
484,20240206,20240218,20240213,11284,4,7.95
530,20240206,20240218,20240213,29040,4,4.99
214,20240206,20240218,20240213,29040,4,34.99
529,20240206,20240218,20240213,26272,1,3.99
538,20240206,20240218,20240213,26272,1,21.49
214,20240206,20240218,20240213,26272,1,34.99
541,20240206,20240218,20240213,13944,6,28.99
530,20240206,20240218,20240213,13944,6,4.99
480,20240206,20240218,20240213,13944,6,2.29
536,20240206,20240218,20240213,23784,1,29.99
528,20240206,20240218,20240213,23784,1,4.99
535,20240206,20240218,20240213,25849,4,24.99
480,20240206,20240218,20240213,25849,4,2.29
484,20240206,20240218,20240213,25849,4,7.95
536,20240206,20240218,20240213,23824,4,29.99
528,20240206,20240218,20240213,23824,4,4.99
214,20240206,20240218,20240213,23824,4,34.99
528,20240206,20240218,20240213,23695,4,4.99
536,20240206,20240218,20240213,23695,4,29.99
485,20240206,20240218,20240213,23695,4,21.98
217,20240206,20240218,20240213,23695,4,34.99
228,20240206,20240218,20240213,23695,4,49.99
225,20240206,20240218,20240213,23695,4,8.99
476,20240206,20240218,20240213,20343,1,69.99
477,20240206,20240218,20240213,18569,1,4.99
477,20240206,20240218,20240213,17540,1,4.99
225,20240206,20240218,20240213,17540,1,8.99
475,20240206,20240218,20240213,27441,6,69.99
225,20240206,20240218,20240213,27441,6,8.99
477,20240206,20240218,20240213,13285,6,4.99
484,20240206,20240218,20240213,13285,6,7.95
528,20240206,20240218,20240213,29130,6,4.99
480,20240206,20240218,20240213,29130,6,2.29
477,20240206,20240218,20240213,23679,6,4.99
214,20240206,20240218,20240213,23679,6,34.99
528,20240206,20240218,20240213,14512,1,4.99
214,20240206,20240218,20240213,14512,1,34.99
485,20240206,20240218,20240213,21581,6,21.98
480,20240206,20240218,20240213,21581,6,2.29
485,20240206,20240218,20240213,14145,7,21.98
480,20240206,20240218,20240213,14145,7,2.29
535,20240206,20240218,20240213,16539,8,24.99
477,20240206,20240218,20240213,16539,8,4.99
491,20240206,20240218,20240213,16539,8,53.99
536,20240206,20240218,20240213,20138,8,29.99
528,20240206,20240218,20240213,20138,8,4.99
222,20240206,20240218,20240213,20138,8,34.99
234,20240206,20240218,20240213,20138,8,49.99
536,20240206,20240218,20240213,17771,7,29.99
528,20240206,20240218,20240213,17771,7,4.99
222,20240206,20240218,20240213,17771,7,34.99
471,20240206,20240218,20240213,20981,8,63.50
477,20240206,20240218,20240213,20981,8,4.99
529,20240206,20240218,20240213,20944,7,3.99
486,20240206,20240218,20240213,20944,7,159.00
471,20240206,20240218,20240213,20944,7,63.50
541,20240206,20240218,20240213,26414,8,28.99
463,20240206,20240218,20240213,26414,8,24.49
530,20240206,20240218,20240213,26414,8,4.99
537,20240206,20240218,20240213,14604,6,35.00
355,20240206,20240218,20240213,12050,4,2319.99
537,20240206,20240218,20240213,12050,4,35.00
528,20240206,20240218,20240213,12050,4,4.99
485,20240206,20240218,20240213,12050,4,21.98
471,20240206,20240218,20240213,12050,4,63.50
584,20240206,20240218,20240213,19771,9,539.99
479,20240206,20240218,20240213,19771,9,8.99
477,20240206,20240218,20240213,19771,9,4.99
222,20240206,20240218,20240213,19771,9,34.99
604,20240206,20240218,20240213,22301,4,539.99
606,20240206,20240218,20240213,22289,4,539.99
538,20240206,20240218,20240213,22289,4,21.49
384,20240206,20240218,20240213,19443,8,1120.49
214,20240206,20240218,20240213,19443,8,34.99
225,20240206,20240218,20240213,19443,8,8.99
536,20240207,20240219,20240214,17251,9,29.99
528,20240207,20240219,20240214,17251,9,4.99
217,20240207,20240219,20240214,17251,9,34.99
529,20240207,20240219,20240214,19954,9,3.99
538,20240207,20240219,20240214,19954,9,21.49
214,20240207,20240219,20240214,19954,9,34.99
528,20240207,20240219,20240214,24890,9,4.99
217,20240207,20240219,20240214,24890,9,34.99
225,20240207,20240219,20240214,26141,9,8.99
476,20240207,20240219,20240214,26141,9,69.99
376,20240207,20240219,20240214,23629,10,2443.35
477,20240207,20240219,20240214,23629,10,4.99
225,20240207,20240219,20240214,23629,10,8.99
479,20240207,20240219,20240214,23629,10,8.99
374,20240207,20240219,20240214,26420,8,2443.35
480,20240207,20240219,20240214,11527,4,2.29
480,20240207,20240219,20240214,28301,4,2.29
486,20240207,20240219,20240214,28301,4,159.00
535,20240207,20240219,20240214,12035,9,24.99
528,20240207,20240219,20240214,12035,9,4.99
222,20240207,20240219,20240214,12035,9,34.99
225,20240207,20240219,20240214,11631,6,8.99
529,20240207,20240219,20240214,11631,6,3.99
484,20240207,20240219,20240214,11631,6,7.95
231,20240207,20240219,20240214,11843,1,49.99
467,20240207,20240219,20240214,11843,1,24.49
480,20240207,20240219,20240214,11711,6,2.29
484,20240207,20240219,20240214,11711,6,7.95
529,20240207,20240219,20240214,16133,6,3.99
540,20240207,20240219,20240214,16133,6,32.60
480,20240207,20240219,20240214,16133,6,2.29
529,20240207,20240219,20240214,24393,1,3.99
540,20240207,20240219,20240214,24393,1,32.60
540,20240207,20240219,20240214,11200,6,32.60
480,20240207,20240219,20240214,11200,6,2.29
486,20240207,20240219,20240214,11200,6,159.00
536,20240207,20240219,20240214,12061,6,29.99
528,20240207,20240219,20240214,12061,6,4.99
480,20240207,20240219,20240214,12061,6,2.29
536,20240207,20240219,20240214,22365,4,29.99
480,20240207,20240219,20240214,22365,4,2.29
478,20240207,20240219,20240214,16085,6,9.99
477,20240207,20240219,20240214,16085,6,4.99
465,20240207,20240219,20240214,19695,1,24.49
475,20240207,20240219,20240214,19695,1,69.99
474,20240207,20240219,20240214,16666,6,69.99
488,20240207,20240219,20240214,16666,6,53.99
477,20240207,20240219,20240214,11331,6,4.99
225,20240207,20240219,20240214,11331,6,8.99
528,20240207,20240219,20240214,15198,4,4.99
480,20240207,20240219,20240214,15198,4,2.29
485,20240207,20240219,20240214,13458,1,21.98
478,20240207,20240219,20240214,13458,1,9.99
477,20240207,20240219,20240214,13458,1,4.99
484,20240207,20240219,20240214,13458,1,7.95
528,20240207,20240219,20240214,19080,7,4.99
535,20240207,20240219,20240214,19080,7,24.99
539,20240207,20240219,20240214,14866,8,24.99
529,20240207,20240219,20240214,14866,8,3.99
480,20240207,20240219,20240214,14866,8,2.29
477,20240207,20240219,20240214,17630,8,4.99
529,20240207,20240219,20240214,24561,8,3.99
530,20240207,20240219,20240214,16584,10,4.99
214,20240207,20240219,20240214,16584,10,34.99
530,20240207,20240219,20240214,17628,10,4.99
480,20240207,20240219,20240214,17628,10,2.29
217,20240207,20240219,20240214,12374,7,34.99
363,20240207,20240219,20240214,11666,4,2294.99
528,20240207,20240219,20240214,11666,4,4.99
537,20240207,20240219,20240214,11666,4,35.00
214,20240207,20240219,20240214,11666,4,34.99
359,20240207,20240219,20240214,11683,4,2294.99
477,20240207,20240219,20240214,11683,4,4.99
478,20240207,20240219,20240214,11683,4,9.99
225,20240207,20240219,20240214,11683,4,8.99
584,20240207,20240219,20240214,20159,9,539.99
479,20240207,20240219,20240214,20159,9,8.99
477,20240207,20240219,20240214,20159,9,4.99
214,20240207,20240219,20240214,20159,9,34.99
606,20240207,20240219,20240214,20157,9,539.99
576,20240207,20240219,20240214,24523,4,2384.07
477,20240207,20240219,20240214,24523,4,4.99
479,20240207,20240219,20240214,24523,4,8.99
217,20240207,20240219,20240214,24523,4,34.99
237,20240207,20240219,20240214,24523,4,49.99
481,20240207,20240219,20240214,24523,4,8.99
386,20240207,20240219,20240214,23750,10,1120.49
214,20240207,20240219,20240214,23750,10,34.99
605,20240207,20240219,20240214,22288,1,539.99
538,20240207,20240219,20240214,22288,1,21.49
386,20240207,20240219,20240214,19534,4,1120.49
225,20240207,20240219,20240214,19534,4,8.99
237,20240207,20240219,20240214,19534,4,49.99
584,20240207,20240219,20240214,25612,10,539.99
214,20240207,20240219,20240214,25612,10,34.99
605,20240207,20240219,20240214,25626,10,539.99
481,20240207,20240219,20240214,25626,10,8.99
562,20240207,20240219,20240214,14426,8,2384.07
376,20240207,20240219,20240214,18307,9,2443.35
376,20240208,20240220,20240215,18252,9,2443.35
361,20240208,20240220,20240215,11412,8,2294.99
485,20240208,20240220,20240215,11412,8,21.98
478,20240208,20240220,20240215,11412,8,9.99
477,20240208,20240220,20240215,11412,8,4.99
217,20240208,20240220,20240215,11412,8,34.99
361,20240208,20240220,20240215,11250,10,2294.99
478,20240208,20240220,20240215,11250,10,9.99
214,20240208,20240220,20240215,11250,10,34.99
535,20240208,20240220,20240215,14053,9,24.99
480,20240208,20240220,20240215,14053,9,2.29
539,20240208,20240220,20240215,14231,9,24.99
528,20240208,20240220,20240215,21190,9,4.99
537,20240208,20240220,20240215,21190,9,35.00
480,20240208,20240220,20240215,21190,9,2.29
540,20240208,20240220,20240215,16608,9,32.60
529,20240208,20240220,20240215,16608,9,3.99
222,20240208,20240220,20240215,16608,9,34.99
225,20240208,20240220,20240215,18290,9,8.99
583,20240208,20240220,20240215,20839,10,1700.99
539,20240208,20240220,20240215,20839,10,24.99
480,20240208,20240220,20240215,20839,10,2.29
486,20240208,20240220,20240215,14087,9,159.00
376,20240208,20240220,20240215,23618,10,2443.35
479,20240208,20240220,20240215,23618,10,8.99
477,20240208,20240220,20240215,23618,10,4.99
465,20240208,20240220,20240215,23618,10,24.49
217,20240208,20240220,20240215,11619,6,34.99
488,20240208,20240220,20240215,11091,6,53.99
529,20240208,20240220,20240215,11234,4,3.99
222,20240208,20240220,20240215,11234,4,34.99
539,20240208,20240220,20240215,11287,6,24.99
529,20240208,20240220,20240215,11287,6,3.99
480,20240208,20240220,20240215,11287,6,2.29
484,20240208,20240220,20240215,11287,6,7.95
539,20240208,20240220,20240215,28764,4,24.99
480,20240208,20240220,20240215,28764,4,2.29
535,20240208,20240220,20240215,26468,4,24.99
480,20240208,20240220,20240215,26468,4,2.29
540,20240208,20240220,20240215,24829,4,32.60
480,20240208,20240220,20240215,24829,4,2.29
540,20240208,20240220,20240215,24516,4,32.60
529,20240208,20240220,20240215,24516,4,3.99
480,20240208,20240220,20240215,24516,4,2.29
535,20240208,20240220,20240215,25844,4,24.99
528,20240208,20240220,20240215,18604,6,4.99
536,20240208,20240220,20240215,18604,6,29.99
480,20240208,20240220,20240215,18604,6,2.29
536,20240208,20240220,20240215,23088,1,29.99
480,20240208,20240220,20240215,23088,1,2.29
478,20240208,20240220,20240215,20391,4,9.99
477,20240208,20240220,20240215,20391,4,4.99
481,20240208,20240220,20240215,20391,4,8.99
477,20240208,20240220,20240215,17368,1,4.99
475,20240208,20240220,20240215,18583,1,69.99
231,20240208,20240220,20240215,18583,1,49.99
475,20240208,20240220,20240215,18757,1,69.99
482,20240208,20240220,20240215,18757,1,8.99
477,20240208,20240220,20240215,26348,6,4.99
217,20240208,20240220,20240215,26348,6,34.99
231,20240208,20240220,20240215,26348,6,49.99
528,20240208,20240220,20240215,16119,1,4.99
482,20240208,20240220,20240215,16119,1,8.99
528,20240208,20240220,20240215,14465,1,4.99
480,20240208,20240220,20240215,14465,1,2.29
536,20240208,20240220,20240215,21111,10,29.99
528,20240208,20240220,20240215,21111,10,4.99
480,20240208,20240220,20240215,21111,10,2.29
477,20240208,20240220,20240215,22491,8,4.99
477,20240208,20240220,20240215,22455,8,4.99
467,20240208,20240220,20240215,22455,8,24.49
538,20240208,20240220,20240215,29451,7,21.49
529,20240208,20240220,20240215,29451,7,3.99
541,20240208,20240220,20240215,26904,7,28.99
538,20240208,20240220,20240215,25645,8,21.49
537,20240208,20240220,20240215,11233,4,35.00
485,20240208,20240220,20240215,11233,4,21.98
222,20240208,20240220,20240215,11233,4,34.99
231,20240208,20240220,20240215,11233,4,49.99
225,20240208,20240220,20240215,11233,4,8.99
537,20240208,20240220,20240215,11635,4,35.00
528,20240208,20240220,20240215,11635,4,4.99
528,20240208,20240220,20240215,11620,1,4.99
537,20240208,20240220,20240215,11620,1,35.00
480,20240208,20240220,20240215,11620,1,2.29
528,20240208,20240220,20240215,11212,6,4.99
537,20240208,20240220,20240215,11212,6,35.00
480,20240208,20240220,20240215,11212,6,2.29
537,20240208,20240220,20240215,11691,4,35.00
485,20240208,20240220,20240215,11691,4,21.98
481,20240208,20240220,20240215,11691,4,8.99
537,20240208,20240220,20240215,11637,4,35.00
480,20240208,20240220,20240215,11637,4,2.29
225,20240208,20240220,20240215,12643,8,8.99
580,20240208,20240220,20240215,16888,4,1700.99
491,20240208,20240220,20240215,16888,4,53.99
594,20240208,20240220,20240215,13060,4,564.99
485,20240208,20240220,20240215,13060,4,21.98
478,20240208,20240220,20240215,13060,4,9.99
477,20240208,20240220,20240215,13060,4,4.99
467,20240208,20240220,20240215,13060,4,24.49
355,20240208,20240220,20240215,11307,4,2319.99
485,20240208,20240220,20240215,11307,4,21.98
214,20240208,20240220,20240215,11307,4,34.99
481,20240208,20240220,20240215,11307,4,8.99
363,20240208,20240220,20240215,11531,4,2294.99
480,20240208,20240220,20240215,11531,4,2.29
565,20240208,20240220,20240215,11243,10,742.35
479,20240208,20240220,20240215,11243,10,8.99
477,20240208,20240220,20240215,11243,10,4.99
489,20240208,20240220,20240215,11243,10,53.99
579,20240208,20240220,20240215,17983,8,1214.85
225,20240208,20240220,20240215,17983,8,8.99
587,20240208,20240220,20240215,14101,9,769.49
474,20240208,20240220,20240215,14101,9,69.99
582,20240208,20240220,20240215,18701,9,1700.99
488,20240208,20240220,20240215,18701,9,53.99
465,20240208,20240220,20240215,18701,9,24.49
361,20240208,20240220,20240215,11457,9,2294.99
477,20240208,20240220,20240215,11457,9,4.99
478,20240208,20240220,20240215,11457,9,9.99
234,20240208,20240220,20240215,11457,9,49.99
605,20240208,20240220,20240215,22328,1,539.99
479,20240208,20240220,20240215,22328,1,8.99
604,20240208,20240220,20240215,22275,4,539.99
538,20240208,20240220,20240215,22275,4,21.49
491,20240208,20240220,20240215,22275,4,53.99
388,20240208,20240220,20240215,19409,4,1120.49
491,20240208,20240220,20240215,19409,4,53.99
225,20240208,20240220,20240215,19409,4,8.99
386,20240208,20240220,20240215,19531,4,1120.49
214,20240208,20240220,20240215,19531,4,34.99
463,20240208,20240220,20240215,19531,4,24.49
384,20240208,20240220,20240215,23225,10,1120.49
539,20240208,20240220,20240215,23225,10,24.99
529,20240208,20240220,20240215,23225,10,3.99
217,20240208,20240220,20240215,23225,10,34.99
605,20240208,20240220,20240215,29398,8,539.99
467,20240208,20240220,20240215,29398,8,24.49
604,20240208,20240220,20240215,22462,8,539.99
479,20240208,20240220,20240215,22462,8,8.99
477,20240208,20240220,20240215,22462,8,4.99
564,20240208,20240220,20240215,12316,10,2384.07
577,20240208,20240220,20240215,17964,8,1214.85
376,20240208,20240220,20240215,16713,9,2443.35
477,20240208,20240220,20240215,16713,9,4.99
479,20240208,20240220,20240215,16713,9,8.99
487,20240208,20240220,20240215,16713,9,54.99
353,20240209,20240221,20240216,11406,7,2319.99
485,20240209,20240221,20240216,11406,7,21.98
478,20240209,20240221,20240216,11406,7,9.99
477,20240209,20240221,20240216,11406,7,4.99
225,20240209,20240221,20240216,11406,7,8.99
357,20240209,20240221,20240216,11414,10,2319.99
537,20240209,20240221,20240216,11414,10,35.00
217,20240209,20240221,20240216,11414,10,34.99
225,20240209,20240221,20240216,11414,10,8.99
479,20240209,20240221,20240216,11953,1,8.99
477,20240209,20240221,20240216,11953,1,4.99
225,20240209,20240221,20240216,11953,1,8.99
222,20240209,20240221,20240216,11176,6,34.99
463,20240209,20240221,20240216,11176,6,24.49
214,20240209,20240221,20240216,11276,6,34.99
528,20240209,20240221,20240216,11113,9,4.99
535,20240209,20240221,20240216,11113,9,24.99
485,20240209,20240221,20240216,11113,9,21.98
538,20240209,20240221,20240216,18885,9,21.49
529,20240209,20240221,20240216,18885,9,3.99
222,20240209,20240221,20240216,18885,9,34.99
228,20240209,20240221,20240216,18885,9,49.99
475,20240209,20240221,20240216,21382,9,69.99
478,20240209,20240221,20240216,15579,9,9.99
487,20240209,20240221,20240216,13138,9,54.99
225,20240209,20240221,20240216,22620,8,8.99
592,20240209,20240221,20240216,22620,8,564.99
380,20240209,20240221,20240216,19455,10,2443.35
214,20240209,20240221,20240216,19455,10,34.99
587,20240209,20240221,20240216,17975,7,769.49
234,20240209,20240221,20240216,17975,7,49.99
590,20240209,20240221,20240216,16324,10,769.49
528,20240209,20240221,20240216,16324,10,4.99
536,20240209,20240221,20240216,16324,10,29.99
217,20240209,20240221,20240216,16324,10,34.99
529,20240209,20240221,20240216,11223,6,3.99
222,20240209,20240221,20240216,11223,6,34.99
539,20240209,20240221,20240216,11331,6,24.99
480,20240209,20240221,20240216,11331,6,2.29
529,20240209,20240221,20240216,11820,6,3.99
538,20240209,20240221,20240216,11820,6,21.49
222,20240209,20240221,20240216,11820,6,34.99
530,20240209,20240221,20240216,27996,4,4.99
487,20240209,20240221,20240216,27996,4,54.99
484,20240209,20240221,20240216,27996,4,7.95
530,20240209,20240221,20240216,11331,6,4.99
487,20240209,20240221,20240216,11331,6,54.99
465,20240209,20240221,20240216,11642,6,24.49
535,20240209,20240221,20240216,11642,6,24.99
540,20240209,20240221,20240216,16097,6,32.60
529,20240209,20240221,20240216,16097,6,3.99
536,20240209,20240221,20240216,22090,4,29.99
480,20240209,20240221,20240216,22090,4,2.29
528,20240209,20240221,20240216,13095,6,4.99
536,20240209,20240221,20240216,13095,6,29.99
214,20240209,20240221,20240216,13095,6,34.99
478,20240209,20240221,20240216,22052,4,9.99
477,20240209,20240221,20240216,22052,4,4.99
474,20240209,20240221,20240216,16005,6,69.99
474,20240209,20240221,20240216,18967,4,69.99
489,20240209,20240221,20240216,18967,4,53.99
225,20240209,20240221,20240216,18967,4,8.99
474,20240209,20240221,20240216,27283,6,69.99
228,20240209,20240221,20240216,27283,6,49.99
477,20240209,20240221,20240216,18384,1,4.99
222,20240209,20240221,20240216,18384,1,34.99
472,20240209,20240221,20240216,18384,1,63.50
467,20240209,20240221,20240216,18687,4,24.49
474,20240209,20240221,20240216,18687,4,69.99
475,20240209,20240221,20240216,27420,6,69.99
528,20240209,20240221,20240216,15414,4,4.99
528,20240209,20240221,20240216,15469,4,4.99
214,20240209,20240221,20240216,15469,4,34.99
528,20240209,20240221,20240216,15330,1,4.99
214,20240209,20240221,20240216,15330,1,34.99
485,20240209,20240221,20240216,13848,1,21.98
478,20240209,20240221,20240216,13848,1,9.99
477,20240209,20240221,20240216,13848,1,4.99
467,20240209,20240221,20240216,13848,1,24.49
528,20240209,20240221,20240216,17105,10,4.99
217,20240209,20240221,20240216,17105,10,34.99
477,20240209,20240221,20240216,19327,7,4.99
536,20240209,20240221,20240216,17092,8,29.99
528,20240209,20240221,20240216,17092,8,4.99
480,20240209,20240221,20240216,17092,8,2.29
529,20240209,20240221,20240216,25627,10,3.99
222,20240209,20240221,20240216,25627,10,34.99
225,20240209,20240221,20240216,25627,10,8.99
530,20240209,20240221,20240216,24141,7,4.99
480,20240209,20240221,20240216,24141,7,2.29
